
--------------------------------------------
Table_name: final_match_Spain_England_events_details__minutewise, match_id: 3943043, period: 01, minute: 021
--------------------------------------------
1 | Ball Receipt | 21:56 | Álvaro Borja Morata Martín | Incomplete | [50.0, 25.3] | Center Forward | England | N/A  
10 | carry | 24:07 | Nicholas Williams Arthuer | carried the ball | Left Wing | Left Wing | none | none  
11 | miscontrol | 24:07 | Nicholas Williams Arthuer | miscontrolled the ball | Left Wing | Left Wing | none | none  
12 | carry | 24:08 | Kobbie Mainoo | carried the ball | Right Defensive Midfield | Right Defensive Midfield | none | none  
13 | pressure | 24:10 | Rodrigo Hernández Cascante | applied pressure | Right Defensive Midfield | Right Defensive Midfield | none | none  
14 | pass | 24:11 | Kobbie Mainoo | passed the ball | Right Defensive Midfield | Right Defensive Midfield | Harry Kane | none  
15 | ball receipt | 24:12 | Harry Kane | received the ball | Center Forward | Center Forward | none | none  
16 | carry | 24:12 | Harry Kane | carried the ball | Center Forward | Center Forward | none | none  
17 | pass | 24:13 | Harry Kane | passed the ball | Center Forward | Center Forward | Luke Shaw | none  
18 | pressure | 24:15 | Daniel Carvajal Ramos | applied pressure | Right Back | Right Back | none | none  
19 | ball receipt | 24:15 | Luke Shaw | received the ball | Left Back | Left Back | none | none  
20 | carry | 24:15 | Luke Shaw | carried the ball | Left Back | Left Back | none | none  
21 | dribbled past | 24:15 | Daniel Carvajal Ramos | dribbled past | Right Back | Right Back | none | none  
22 | dribble | 24:15 | Luke Shaw | completed a dribble | Left Back | Left Back | none | none  
23 | carry | 24:15 | Luke Shaw | carried the ball | Left Back | Left Back | none | none  
24 | pressure | 24:16 | Rodrigo Hernández Cascante | applied pressure | Right Defensive Midfield | Right Defensive Midfield | none | none  
25 | pressure | 24:18 | Robin Aime Robert Le Normand | applied pressure | Right Center Back | Right Center Back | none | none  
26 | pass | 24:18 | Luke Shaw | passed the ball | Left Back | Left Back | Kobbie Mainoo | none  
27 | ball receipt | 24:19 | Kobbie Mainoo | received the ball | Right Defensive Midfield | Right Defensive Midfield | none | none  
28 | miscontrol | 24:19 | Kobbie Mainoo | miscontrolled the ball | Right Defensive Midfield | Right Defensive Midfield | none | none  
29 | pressure | 24:19 | Jude Bellingham | applied pressure | Left Wing | Left Wing | none | none  
30 | clearance | 24:20 | Marc Cucurella Saseta | cleared the ball | Left Back | Left Back | none | none  
31 | pass | 24:21 | Álvaro Borja Morata Martín | passed the ball | Center Forward | Center Forward | Nicholas Williams Arthuer | none  
32 | carry | 24:23 | Nicholas Williams Arthuer | carried the ball | Left Wing | Left Wing | none | none  
33 | pass | 24:24 | Nicholas Williams Arthuer | passed the ball | Left Wing | Left Wing | Álvaro Borja Morata Martín | none  
34 | pressure | 24:25 | John Stones | applied pressure | Right Center Back | Right Center Back | none | none  
35 | ball receipt | 24:25 | Álvaro Borja Morata Martín | received the ball | Center Forward | Center Forward | none | none  
36 | carry | 24:25 | Álvaro Borja Morata Martín | carried the ball | Center Forward | Center Forward | none | none  
37 | carry | 24:25 | Álvaro Borja Morata Martín | carried the ball | Center Forward | Center Forward | none | none  
38 | dispossessed | 24:26 | Álvaro Borja Morata Martín | was dispossessed | Center Forward | Center Forward | none | none  
39 | duel | 24:26 | John Stones | won a tackle | Right Center Back | Right Center Back | Álvaro Borja Morata Martín | none  
40 | pass | 24:28 | Kyle Walker | passed the ball | Right Back | Right Back | Bukayo Saka | none  
41 | ball receipt | 24:29 | Bukayo Saka | received the ball | Right Wing | Right Wing | none | none  
42 | carry | 24:29 | Bukayo Saka | carried the ball | Right Wing | Right Wing | none | none  
43 | pressure | 24:31 | Álvaro Borja Morata Martín | applied pressure | Center Forward | Center Forward | none | none  
44 | dispossessed | 24:33 | Bukayo Saka | was dispossessed | Right Wing | Right Wing | none | none  
45 | duel | 24:33 | Álvaro Borja Morata Martín | won a tackle | Center Forward | Center Forward | Bukayo Saka | none  
46 | clearance | 24:33 | Marc Cucurella Saseta | cleared the ball | Left Back | Left Back | none | none  
47 | block | 24:33 | Bukayo Saka | blocked the ball | Right Wing | Right Wing | none | none  
48 | pass | 24:35 | Kobbie Mainoo | passed the ball | Right Defensive Midfield | Right Defensive Midfield | Harry Kane | none  
49 | ball receipt | 24:36 | Harry Kane | received the ball | Center Forward | Center Forward | none | none  
50 | carry | 24:36 | Harry Kane | carried the ball | Center Forward | Center Forward | none | none  
51 | pressure | 24:37 | Daniel Olmo Carvajal | applied pressure | Center Attacking Midfield | Center Attacking Midfield | none | none  
52 | pass | 24:38 | Harry Kane | passed the ball | Center Forward | Center Forward | Phil Foden | incomplete  
--------------------------------------------
Table_name: final_match_Spain_England_events_details__minutewise, match_id: 3943043, period: 01, minute: 025
--------------------------------------------
25:38 | injury stoppage | 00:25 | Fabián Ruiz Peña | injury | Left Defensive Midfield | Left Defensive Midfield | Kobbie Mainoo | none  
25:35 | injury stoppage | 00:25 | Kobbie Mainoo | injury | Right Defensive Midfield | Right Defensive Midfield | Fabián Ruiz Peña | none
--------------------------------------------
Table_name: final_match_Spain_England_events_details__minutewise, match_id: 3943043, period: 01, minute: 026
--------------------------------------------
1 | ball receipt | 26:30 | Marc Cucurella Saseta | received ball | Left Back | Left Back | Aymeric Laporte | 
2 | pass | 26:13 | Unai Simón Mendibil | passed ball | Goalkeeper | Goalkeeper | Aymeric Laporte | 
3 | ball receipt | 26:14 | Aymeric Laporte | received ball | Left Center Back | Left Center Back | Unai Simón Mendibil | 
4 | carry | 26:14 | Aymeric Laporte | carried ball | Left Center Back | Left Center Back | Robin Aime Robert Le Normand | 
5 | pass | 26:14 | Aymeric Laporte | passed ball | Left Center Back | Left Center Back | Robin Aime Robert Le Normand | 
6 | ball receipt | 26:16 | Robin Aime Robert Le Normand | received ball | Right Center Back | Right Center Back | Aymeric Laporte | 
7 | carry | 26:16 | Robin Aime Robert Le Normand | carried ball | Right Center Back | Right Center Back | Aymeric Laporte | 
8 | pass | 26:19 | Robin Aime Robert Le Normand | passed ball | Right Center Back | Right Center Back | Aymeric Laporte | 
9 | ball receipt | 26:21 | Aymeric Laporte | received ball | Left Center Back | Left Center Back | Robin Aime Robert Le Normand | 
10 | carry | 26:21 | Aymeric Laporte | carried ball | Left Center Back | Left Center Back | Aymeric Laporte | 
11 | pass | 26:30 | Aymeric Laporte | passed ball | Left Center Back | Left Center Back | Marc Cucurella Saseta | 
12 | carry | 26:30 | Marc Cucurella Saseta | carried ball | Left Back | Left Back | Aymeric Laporte | 
13 | pass | 26:31 | Marc Cucurella Saseta | passed ball | Left Back | Left Back | Nicholas Williams Arthuer | 
14 | ball receipt | 26:32 | Nicholas Williams Arthuer | received ball | Left Wing | Left Wing | Marc Cucurella Saseta | 
15 | carry | 26:32 | Nicholas Williams Arthuer | carried ball | Left Wing | Left Wing | Nicholas Williams Arthuer | 
16 | pass | 26:33 | Nicholas Williams Arthuer | passed ball | Left Wing | Left Wing | Unai Simón Mendibil | 
17 | block | 26:33 | Kyle Walker | blocked pass | Right Back | Right Back | Nicholas Williams Arthuer | 
18 | block | 26:33 | Nicholas Williams Arthuer | blocked pass | Left Wing | Left Wing | Nicholas Williams Arthuer | 
19 | pass | 26:34 | Nicholas Williams Arthuer | passed ball | Left Wing | Left Wing | Álvaro Borja Morata Martín | 
20 | ball receipt | 26:35 | Álvaro Borja Morata Martín | received ball | Center Forward | Center Forward | Nicholas Williams Arthuer | 
21 | carry | 26:35 | Álvaro Borja Morata Martín | carried ball | Center Forward | Center Forward | Álvaro Borja Morata Martín | 
22 | pass | 26:36 | Álvaro Borja Morata Martín | passed ball | Center Forward | Center Forward | Daniel Carvajal Ramos | 
23 | ball receipt | 26:39 | Daniel Carvajal Ramos | received ball | Right Back | Right Back | Álvaro Borja Morata Martín | 
24 | duel | 26:39 | Jude Bellingham | lost aerial duel | Left Wing | Left Wing | Daniel Carvajal Ramos | 
25 | pass | 26:39 | Daniel Carvajal Ramos | passed ball | Right Back | Right Back | Lamine Yamal Nasraoui Ebana | 
26 | pressure | 26:41 | Luke Shaw | applied pressure | Left Back | Left Back | Daniel Carvajal Ramos | 
27 | ball receipt | 26:41 | Lamine Yamal Nasraoui Ebana | received ball | Right Wing | Right Wing | Daniel Carvajal Ramos | 
28 | carry | 26:41 | Lamine Yamal Nasraoui Ebana | carried ball | Right Wing | Right Wing | Lamine Yamal Nasraoui Ebana | 
29 | dribble | 26:42 | Lamine Yamal Nasraoui Ebana | dribbled | Right Wing | Right Wing | Lamine Yamal Nasraoui Ebana | 
30 | duel | 26:42 | Luke Shaw | lost tackle | Left Back | Left Back | Lamine Yamal Nasraoui Ebana | 
31 | pass | 26:45 | Lamine Yamal Nasraoui Ebana | threw-in | Right Wing | Right Wing | Daniel Carvajal Ramos | 
32 | ball receipt | 26:46 | Daniel Carvajal Ramos | received ball | Right Back | Right Back | Lamine Yamal Nasraoui Ebana | 
33 | carry | 26:46 | Daniel Carvajal Ramos | carried ball | Right Back | Right Back | Daniel Carvajal Ramos | 
34 | pressure | 26:47 | Jude Bellingham | applied pressure | Left Wing | Left Wing | Daniel Carvajal Ramos | 
35 | pass | 26:48 | Daniel Carvajal Ramos | passed ball | Right Back | Right Back | Unai Simón Mendibil | 
36 | ball receipt | 26:51 | Unai Simón Mendibil | received ball | Goalkeeper | Goalkeeper | Daniel Carvajal Ramos | 
37 | carry | 26:51 | Unai Simón Mendibil | carried ball | Goalkeeper | Goalkeeper | Unai Simón Mendibil | 
38 | pass | 26:52 | Unai Simón Mendibil | passed ball | Goalkeeper | Goalkeeper | Aymeric Laporte | 
39 | ball receipt | 26:53 | Aymeric Laporte | received ball | Left Center Back | Left Center Back | Unai Simón Mendibil | 
40 | carry | 26:53 | Aymeric Laporte | carried ball | Left Center Back | Left Center Back | Aymeric Laporte | 
41 | pass | 26:57 | Aymeric Laporte | passed ball | Left Center Back | Left Center Back | Rodrigo Hernández Cascante | 
42 | ball receipt | 26:58 | Rodrigo Hernández Cascante | received ball | Right Defensive Midfield | Right Defensive Midfield | Aymeric Laporte | 
43 | carry | 26:58 | Rodrigo Hernández Cascante | carried ball | Right Defensive Midfield | Right Defensive Midfield | Rodrigo Hernández Cascante |
--------------------------------------------
Table_name: final_match_Spain_England_events_details__minutewise, match_id: 3943043, period: 01, minute: 027
--------------------------------------------
1 | Pressure | 00:27 | Jude Bellingham | Pressure | Left Wing | Left Wing | Spain | 
2 | Ball Receipt | 00:27 | Marc Cucurella Saseta | Ball Receipt | Left Back | Left Back | Spain | 
3 | Carry | 00:27 | Marc Cucurella Saseta | Carry | Left Back | Left Back | Spain | 
4 | Pressure | 00:27 | Bukayo Saka | Pressure | Right Wing | Right Wing | Spain | 
5 | Pass | 00:27 | Marc Cucurella Saseta | Pass | Left Back | Left Back | Nicholas Williams Arthuer | 
6 | Ball Receipt | 00:27 | Nicholas Williams Arthuer | Ball Receipt | Left Wing | Left Wing | Spain | 
7 | Carry | 00:27 | Nicholas Williams Arthuer | Carry | Left Wing | Left Wing | Spain | 
8 | Pass | 00:27 | Nicholas Williams Arthuer | Pass | Left Wing | Left Wing | Álvaro Borja Morata Martín | 
9 | Ball Receipt | 00:27 | Álvaro Borja Morata Martín | Ball Receipt | Center Forward | Center Forward | Spain | 
10 | Carry | 00:27 | Álvaro Borja Morata Martín | Carry | Center Forward | Center Forward | Spain | 
11 | Pass | 00:27 | Álvaro Borja Morata Martín | Pass | Center Forward | Center Forward | Fabián Ruiz Peña | 
12 | Ball Receipt | 00:27 | Fabián Ruiz Peña | Ball Receipt | Left Defensive Midfield | Left Defensive Midfield | Spain | 
13 | Carry | 00:27 | Fabián Ruiz Peña | Carry | Left Defensive Midfield | Left Defensive Midfield | Spain | 
14 | Pass | 00:27 | Fabián Ruiz Peña | Pass | Left Defensive Midfield | Left Defensive Midfield | Lamine Yamal Nasraoui Ebana | 
15 | Ball Receipt | 00:27 | Lamine Yamal Nasraoui Ebana | Ball Receipt | Right Wing | Right Wing | Spain | 
16 | Carry | 00:27 | Lamine Yamal Nasraoui Ebana | Carry | Right Wing | Right Wing | Spain | 
17 | Pass | 00:27 | Lamine Yamal Nasraoui Ebana | Pass | Right Wing | Right Wing | Fabián Ruiz Peña | 
18 | Ball Receipt | 00:27 | Fabián Ruiz Peña | Ball Receipt | Left Defensive Midfield | Left Defensive Midfield | Spain | 
19 | Carry | 00:27 | Fabián Ruiz Peña | Carry | Left Defensive Midfield | Left Defensive Midfield | Spain | 
20 | Pass | 00:27 | Fabián Ruiz Peña | Pass | Left Defensive Midfield | Left Defensive Midfield | Daniel Carvajal Ramos | 
21 | Ball Receipt | 00:27 | Daniel Carvajal Ramos | Ball Receipt | Right Back | Right Back | Spain | 
22 | Block | 00:27 | Lamine Yamal Nasraoui Ebana | Block | Right Wing | Right Wing | Spain | 
23 | Pressure | 00:27 | Lamine Yamal Nasraoui Ebana | Pressure | Right Wing | Right Wing | England | 
24 | Clearance | 00:27 | Marc Guehi | Clearance | Left Center Back | Left Center Back | Spain | 
25 | Pass | 00:27 | Rodrigo Hernández Cascante | Pass | Right Defensive Midfield | Right Defensive Midfield | Daniel Carvajal Ramos | 
26 | Carry | 00:27 | Daniel Carvajal Ramos | Carry | Right Back | Right Back | Spain | 
27 | Pass | 00:27 | Daniel Carvajal Ramos | Pass | Right Back | Right Back | Fabián Ruiz Peña | 
28 | Ball Receipt | 00:27 | Fabián Ruiz Peña | Ball Receipt | Left Defensive Midfield | Left Defensive Midfield | Spain | 
29 | Carry | 00:27 | Fabián Ruiz Peña | Carry | Left Defensive Midfield | Left Defensive Midfield | Spain | 
30 | Shot | 00:27 | Fabián Ruiz Peña | **Shot** | Left Defensive Midfield | Left Defensive Midfield | Jordan Pickford | **Saved** 
31 | Block | 00:27 | Marc Guehi | Block | Left Center Back | Left Center Back | Spain | 
32 | Goal Keeper | 00:27 | Jordan Pickford | Goal Keeper | Goalkeeper | Goalkeeper | Spain | 
33 | Pass | 00:27 | Jordan Pickford | Pass | Goalkeeper | Goalkeeper | John Stones | 
34 | Ball Receipt | 00:27 | John Stones | Ball Receipt | Right Center Back | Right Center Back | England | 
35 | Carry | 00:27 | John Stones | Carry | Right Center Back | Right Center Back | England | 
36 | Pass | 00:27 | John Stones | Pass | Right Center Back | Right Center Back | Jude Bellingham | 
37 | Pressure | 00:27 | Phil Foden | Pressure | Center Attacking Midfield | Center Attacking Midfield | Spain | 
38 | Pressure | 00:27 | Kobbie Mainoo | Pressure | Right Defensive Midfield | Right Defensive Midfield | Spain | 
39 | Shot | 00:27 | Fabián Ruiz Peña | **Shot** | Left Defensive Midfield | Left Defensive Midfield | Jordan Pickford | **Saved** 
40 | Block | 00:27 | Marc Guehi | Block | Left Center Back | Left Center Back | Spain | 
41 | Goal Keeper | 00:27 | Jordan Pickford | Goal Keeper | Goalkeeper | Goalkeeper | Spain | 
42 | Pass | 00:27 | Jordan Pickford | Pass | Goalkeeper | Goalkeeper | John Stones | 
43 | Ball Receipt | 00:27 | John Stones | Ball Receipt | Right Center Back | Right Center Back | England | 
44 | Carry | 00:27 | John Stones | Carry | Right Center Back | Right Center Back | England | 
45 | Pass | 00:27 | John Stones | Pass | Right Center Back | Right Center Back | Jude Bellingham | 
--------------------------------------------
Table_name: final_match_Spain_England_events_details__minutewise, match_id: 3943043, period: 01, minute: 028
--------------------------------------------
1 | ball receipt | 28:10 | Kobbie Mainoo | received ball | Right Defensive Midfield | Right Defensive Midfield | Kyle Walker | 
2 | pressure | 28:48 | Jude Bellingham | applied pressure | Left Wing | Left Wing | Spain | 
3 | dribbled past | 28:49 | Jude Bellingham | dribbled past | Left Wing | Left Wing | Spain | 
4 | pressure | 28:33 | Daniel Carvajal Ramos | applied pressure | Right Back | Right Back | England | 
5 | ball recovery | 28:33 | Jude Bellingham | recovered ball | Left Wing | Left Wing | Spain | 
6 | duel lost | 28:51 | Jude Bellingham | lost tackle | Left Wing | Left Wing | Spain | 
7 | carry | 28:33 | Jude Bellingham | carried ball | Left Wing | Left Wing | Spain | 
8 | dispossessed | 28:34 | Jude Bellingham | dispossessed | Left Wing | Left Wing | Spain | 
9 | carry | 28:49 | Fabián Ruiz Peña | carried ball | Left Defensive Midfield | Left Defensive Midfield | England | 
10 | duel success | 28:34 | Daniel Carvajal Ramos | won tackle | Right Back | Right Back | England | 
11 | pass | 28:47 | Daniel Carvajal Ramos | passed ball | Right Back | Right Back | Fabián Ruiz Peña | 
12 | ball receipt | 28:48 | Fabián Ruiz Peña | received ball | Left Defensive Midfield | Left Defensive Midfield | Spain | 
13 | ball receipt | 28:00 | Jude Bellingham | received ball | Left Wing | Left Wing | England | 
14 | carry | 28:00 | Jude Bellingham | carried ball | Left Wing | Left Wing | England | 
15 | pressure | 28:50 | Jude Bellingham | applied pressure | Left Wing | Left Wing | Spain | 
16 | pass | 28:01 | Jude Bellingham | passed ball | Left Wing | Left Wing | John Stones | 
17 | ball receipt | 28:04 | John Stones | received ball | Right Center Back | Right Center Back | England | 
18 | carry | 28:04 | John Stones | carried ball | Right Center Back | Right Center Back | England | 
19 | pass | 28:05 | John Stones | passed ball | Right Center Back | Right Center Back | Kyle Walker | 
20 | ball receipt | 28:07 | Kyle Walker | received ball | Right Back | Right Back | England | 
21 | carry | 28:07 | Kyle Walker | carried ball | Right Back | Right Back | England | 
22 | pressure | 28:50 | Jude Bellingham | applied pressure | Left Wing | Left Wing | Spain | 
23 | pass | 28:09 | Kyle Walker | passed ball | Right Back | Right Back | Kobbie Mainoo | 
24 | carry | 28:10 | Kobbie Mainoo | carried ball | Right Defensive Midfield | Right Defensive Midfield | England | 
25 | pass | 28:11 | Kobbie Mainoo | passed ball | Right Defensive Midfield | Right Defensive Midfield | Kyle Walker | 
26 | ball receipt | 28:11 | Kyle Walker | received ball | Right Back | Right Back | England | 
27 | carry | 28:11 | Kyle Walker | carried ball | Right Back | Right Back | England | 
28 | pass | 28:12 | Kyle Walker | passed ball | Right Back | Right Back | John Stones | 
29 | ball receipt | 28:13 | John Stones | received ball | Right Center Back | Right Center Back | England | 
30 | carry | 28:13 | John Stones | carried ball | Right Center Back | Right Center Back | England | 
31 | pass | 28:16 | John Stones | passed ball | Right Center Back | Right Center Back | Marc Guehi | 
32 | ball receipt | 28:18 | Marc Guehi | received ball | Left Center Back | Left Center Back | England | 
33 | carry | 28:18 | Marc Guehi | carried ball | Left Center Back | Left Center Back | England | 
34 | pressure | 28:19 | Lamine Yamal Nasraoui Ebana | applied pressure | Right Wing | Right Wing | England | 
35 | pass | 28:19 | Marc Guehi | passed ball | Left Center Back | Left Center Back | Jordan Pickford | 
36 | ball receipt | 28:21 | Jordan Pickford | received ball | Goalkeeper | Goalkeeper | England | 
37 | carry | 28:21 | Jordan Pickford | carried ball | Goalkeeper | Goalkeeper | England | 
38 | pressure | 28:25 | Álvaro Borja Morata Martín | applied pressure | Center Forward | Center Forward | England | 
39 | pass | 28:26 | Jordan Pickford | passed ball | Goalkeeper | Goalkeeper | Jude Bellingham | 
40 | ball receipt | 28:30 | Jude Bellingham | received ball | Left Wing | Left Wing | England | 
41 | duel lost | 28:30 | Jude Bellingham | lost aerial duel | Left Wing | Left Wing | Spain | 
42 | clearance | 28:30 | Robin Aime Robert Le Normand | cleared ball | Right Center Back | Right Center Back | England | 
43 | block | 28:30 | Jude Bellingham | blocked shot | Left Wing | Left Wing | Spain | 
44 | dispossessed | 28:51 | Fabián Ruiz Peña | dispossessed | Left Defensive Midfield | Left Defensive Midfield | England | 
--------------------------------------------
Table_name: final_match_Spain_England_events_details__minutewise, match_id: 3943043, period: 01, minute: 029
--------------------------------------------
1 | pass | 29:17 | Jude Bellingham | pass to Harry Kane | Left Wing | Left Wing | Harry Kane | successful
2 | pass | 29:01 | Daniel Carvajal Ramos | throw-in to Álvaro Morata | Right Back | Right Back | Álvaro Morata | incomplete
3 | ball receipt | 29:03 | Álvaro Morata | receives throw-in | Center Forward | Center Forward | Daniel Carvajal Ramos | incomplete
4 | pass | 29:03 | Declan Rice | intercepts pass to Jude Bellingham | Left Defensive Midfield | Left Defensive Midfield | Jude Bellingham | successful
5 | ball receipt | 29:04 | Jude Bellingham | receives interception | Left Wing | Left Wing | Declan Rice | successful
6 | carry | 29:04 | Jude Bellingham | carries ball | Left Wing | Left Wing | - | successful
7 | pressure | 29:05 | Álvaro Morata | applies pressure | Center Forward | Center Forward | Jude Bellingham | - 
8 | pass | 29:05 | Jude Bellingham | pass to Phil Foden | Left Wing | Left Wing | Phil Foden | incomplete
9 | ball receipt | 29:06 | Phil Foden | receives pass | Center Attacking Midfield | Center Attacking Midfield | Jude Bellingham | incomplete
10 | ball recovery | 29:06 | Daniel Carvajal Ramos | recovers ball | Right Back | Right Back | Phil Foden | successful
11 | carry | 29:06 | Daniel Carvajal Ramos | carries ball | Right Back | Right Back | - | successful
12 | pass | 29:06 | Daniel Carvajal Ramos | pass to Unai Simón | Right Back | Right Back | Unai Simón | successful
13 | ball receipt | 29:09 | Unai Simón | receives pass | Goalkeeper | Goalkeeper | Daniel Carvajal Ramos | successful
14 | pass | 29:09 | Unai Simón | pass to teammate | Goalkeeper | Goalkeeper | - | incomplete
15 | ball recovery | 29:11 | John Stones | recovers ball | Right Center Back | Right Center Back | Unai Simón | successful
16 | carry | 29:11 | John Stones | carries ball | Right Center Back | Right Center Back | - | successful
17 | pass | 29:14 | John Stones | pass to Declan Rice | Right Center Back | Right Center Back | Declan Rice | successful
18 | ball receipt | 29:15 | Declan Rice | receives pass | Left Defensive Midfield | Left Defensive Midfield | John Stones | successful
19 | carry | 29:15 | Declan Rice | carries ball | Left Defensive Midfield | Left Defensive Midfield | - | successful
20 | pass | 29:16 | Declan Rice | pass to Jude Bellingham | Left Defensive Midfield | Left Defensive Midfield | Jude Bellingham | successful
21 | ball receipt | 29:16 | Jude Bellingham | receives pass | Left Wing | Left Wing | Declan Rice | successful
22 | carry | 29:16 | Jude Bellingham | carries ball | Left Wing | Left Wing | - | successful
23 | carry | 29:18 | Harry Kane | carries ball | Center Forward | Center Forward | - | successful
24 | pressure | 29:19 | Nicholas Williams Arthuer | applies pressure | Left Wing | Left Wing | Harry Kane | - 
25 | pass | 29:20 | Harry Kane | pass to Bukayo Saka | Center Forward | Center Forward | Bukayo Saka | incomplete
26 | ball receipt | 29:20 | Bukayo Saka | receives pass | Right Wing | Right Wing | Harry Kane | incomplete
27 | block | 29:20 | Nicholas Williams Arthuer | blocks pass | Left Wing | Left Wing | Harry Kane | successful
28 | ball recovery | 29:23 | Unai Simón | recovers ball | Goalkeeper | Goalkeeper | - | successful
29 | carry | 29:23 | Unai Simón | carries ball | Goalkeeper | Goalkeeper | - | successful
30 | pass | 29:26 | Unai Simón | pass to Robin Le Normand | Goalkeeper | Goalkeeper | Robin Le Normand | successful
31 | ball receipt | 29:28 | Robin Le Normand | receives pass | Right Center Back | Right Center Back | Unai Simón | successful
32 | carry | 29:28 | Robin Le Normand | carries ball | Right Center Back | Right Center Back | - | successful
33 | pass | 29:29 | Robin Le Normand | pass to Rodrigo Hernández | Right Center Back | Right Center Back | Rodrigo Hernández | successful
34 | ball receipt | 29:30 | Rodrigo Hernández | receives pass | Right Defensive Midfield | Right Defensive Midfield | Robin Le Normand | successful
35 | carry | 29:30 | Rodrigo Hernández | carries ball | Right Defensive Midfield | Right Defensive Midfield | - | successful
36 | pass | 29:34 | Rodrigo Hernández | pass to Aymeric Laporte | Right Defensive Midfield | Right Defensive Midfield | Aymeric Laporte | successful
37 | ball receipt | 29:36 | Aymeric Laporte | receives pass | Left Center Back | Left Center Back | Rodrigo Hernández | successful
38 | carry | 29:36 | Aymeric Laporte | carries ball | Left Center Back | Left Center Back | - | successful
39 | pass | 29:40 | Aymeric Laporte | pass to Nicholas Williams | Left Center Back | Left Center Back | Nicholas Williams | successful
40 | pressure | 29:41 | Kyle Walker | applies pressure | Right Back | Right Back | Aymeric Laporte | - 
41 | pressure | 29:41 | Marc Guehi | applies pressure | Left Center Back | Left Center Back | Aymeric Laporte | - 
42 | ball receipt | 29:41 | Nicholas Williams | receives pass | Left Wing | Left Wing | Aymeric Laporte | successful
43 | pass | 29:41 | Nicholas Williams | pass to Álvaro Morata | Left Wing | Left Wing | Álvaro Morata | successful
44 | ball receipt | 29:42 | Álvaro Morata | receives pass | Center Forward | Center Forward | Nicholas Williams | successful
45 | pass | 29:42 | Álvaro Morata | pass to Daniel Olmo | Center Forward | Center Forward | Daniel Olmo | incomplete
46 | ball receipt | 29:44 | Daniel Olmo | receives pass | Center Attacking Midfield | Center Attacking Midfield | Álvaro Morata | incomplete
47 | pass | 29:44 | Marc Guehi | pass to Jordan Pickford | Left Center Back | Left Center Back | Jordan Pickford | successful
48 | ball receipt | 29:46 | Jordan Pickford | receives pass | Goalkeeper | Goalkeeper | Marc Guehi | successful
49 | carry | 29:46 | Jordan Pickford | carries ball | Goalkeeper | Goalkeeper | - | successful
50 | pressure | 29:47 | Álvaro Morata | applies pressure | Center Forward | Center Forward | Jordan Pickford | - 
51 | pass | 29:48 | Jordan Pickford | pass to Kyle Walker | Goalkeeper | Goalkeeper | Kyle Walker | successful
52 | carry | 29:50 | Kyle Walker | carries ball | Right Back | Right Back | - | successful
53 | pass | 29:52 | Kyle Walker | pass to Harry Kane | Right Back | Right Back | Harry Kane | incomplete
54 | ball receipt | 29:54 | Harry Kane | receives pass | Center Forward | Center Forward | Kyle Walker | incomplete
55 | pass | 29:54 | Rodrigo Hernández | pass to Daniel Olmo | Right Defensive Midfield | Right Defensive Midfield | Daniel Olmo | incomplete
56 | ball receipt | 29:56 | Daniel Olmo | receives pass | Center Attacking Midfield | Center Attacking Midfield | Rodrigo Hernández | incomplete
57 | carry | 29:56 | Daniel Olmo | carries ball | Center Attacking Midfield | Center Attacking Midfield | - | successful
58 | foul committed | 29:57 | Daniel Olmo | commits foul | Center Attacking Midfield | Center Attacking Midfield | Declan Rice | yellow card
59 | foul won | 29:57 | Declan Rice | wins foul | Left Defensive Midfield | Left Defensive Midfield | Daniel Olmo | - 
60 | injury stoppage | 29:59 | Declan Rice | injury stoppage | Left Defensive Midfield | Left Defensive Midfield | - | -
--------------------------------------------
Table_name: final_match_Spain_England_events_details__minutewise, match_id: 3943043, period: 01, minute: 031
--------------------------------------------
1 | Ball Receipt | 31:42 | Jude Bellingham | Receives ball | Left Wing | Left Wing | - | -
2 | Foul Won | 31:43 | Jude Bellingham | Wins foul | Left Wing | Left Wing | Rodrigo Hernández Cascante | -
3 | Foul Committed | 31:43 | Rodrigo Hernández Cascante | Commits foul | Right Defensive Midfield | Right Defensive Midfield | Jude Bellingham | -
4 | Carry | 31:42 | Jude Bellingham | Carries ball | Left Wing | Left Wing | - | -
5 | Pressure | 31:39 | Daniel Carvajal Ramos | Applies pressure | Right Back | Right Back | Jude Bellingham | -
6 | Pass | 31:32 | John Stones | Passes ball | Right Center Back | Right Center Back | Jordan Pickford | -
7 | Ball Receipt | 31:34 | Jordan Pickford | Receives ball | Goalkeeper | Goalkeeper | John Stones | -
8 | Carry | 31:34 | Jordan Pickford | Carries ball | Goalkeeper | Goalkeeper | - | -
9 | Pressure | 31:35 | Daniel Olmo Carvajal | Applies pressure | Center Attacking Midfield | Center Attacking Midfield | Jordan Pickford | -
10 | Pass | 31:35 | Jordan Pickford | Passes ball | Goalkeeper | Goalkeeper | Marc Guehi | -
11 | Ball Receipt | 31:36 | Marc Guehi | Receives ball | Left Center Back | Left Center Back | Jordan Pickford | -
12 | Carry | 31:36 | Marc Guehi | Carries ball | Left Center Back | Left Center Back | - | -
13 | Pressure | 31:37 | Lamine Yamal Nasraoui Ebana | Applies pressure | Right Wing | Right Wing | Marc Guehi | -
14 | Pass | 31:37 | Marc Guehi | Passes ball | Left Center Back | Left Center Back | Luke Shaw | -
